survey_id,issue_question_id,original_question_id,issue_label,question_wording,question_coding,question_recoded,survey_id_main,source
cora-efc1995-E-1995-4_F1.dta,env_econ_031,q53d,Cut Via Rail subsidies,Do you support cutting Via Rail subsidies?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1995-E-1995-4_F1.dta,Environics
cora-efc1996-E-1996-4_F1.dta,env_econ_031,q10a,Cut Via Rail subsidies,Do you support cutting Via Rail subsidies?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1996-E-1996-4_F1.dta,Environics
cora-efc1997-E-1997-4_F1.dta,env_econ_031,q17a,Cut Via Rail subsidies,Do you support cutting Via Rail subsidies?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1997-E-1997-4_F1.dta,Environics
cora-efc1990-E-1990-2_F1.dta,env_econ_031,q123,Cut Via Rail subsidies,Do you support cutting Via Rail subsidies?,"""""1"""" = """"Support"""", """"2"""" = """"Not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1990-E-1990-2_F1.dta,Environics
cora-efc1998-E-1998-3_F1.dta,env_econ_031,q41a,Cut Via Rail subsidies,Do you support cutting Via Rail subsidies?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1998-E-1998-3_F1.dta,Environics
cora-efc1999-E-1999-3_F1.dta,env_econ_031,q18a,Cut Via Rail subsidies,Do you support cutting Via Rail subsidies?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1999-E-1999-3_F1.dta,Environics
cora-efc1989-E-1989-2_F1.dta,env_econ_032,q81h,Cut unemployment insurance,Do you support cutting back on unemployment insurance?,"""""1"""" = """"do support"""", """"2"""" = """"do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1989-E-1989-2_F1.dta,Environics
cora-efc1995-E-1995-4_F1.dta,env_econ_032,q53g,Cut unemployment insurance,Do you support cutting back on unemployment insurance?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1995-E-1995-4_F1.dta,Environics
cora-efc1996-E-1996-4_F1.dta,env_econ_032,q10g,Cut unemployment insurance,Do you support cutting back on unemployment insurance?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1996-E-1996-4_F1.dta,Environics
cora-efc1997-E-1997-4_F1.dta,env_econ_032,q17g,Cut unemployment insurance,Do you support cutting back on unemployment insurance?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1997-E-1997-4_F1.dta,Environics
cora-efc1998-E-1998-3_F1.dta,env_econ_032,q41g,Cut unemployment insurance,Do you support cutting back on unemployment insurance?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1998-E-1998-3_F1.dta,Environics
cora-efc1999-E-1999-3_F1.dta,env_econ_032,q18g,Cut unemployment insurance,Do you support cutting back on unemployment insurance?,"""""1"""" = """"Do support"""", """"2"""" = """"Do not support"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1999-E-1999-3_F1.dta,Environics
cora-efc1984-E-1984-3_F1.dta,env_econ_033,q5,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"very important"""", """"2"""" = """"somewhat important"""", """"3"""" = """"not very important"""", """"4"""" = """"not at all important"""", """"9"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1984-E-1984-3_F1.dta,Environics
cora-efc1985-E-1985-3_F1.dta,env_econ_033,q5,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"very important"""", """"2"""" = """"somewhat important"""", """"3"""" = """"not very important"""", """"4"""" = """"not at all important"""", """"9"""" = """"don't know/no answer""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1985-E-1985-3_F1.dta,Environics
cora-efc1987-E-1987-2_F1.dta,env_econ_033,q45,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"very important"""", """"2"""" = """"somewhat important"""", """"3"""" = """"not very important"""", """"4"""" = """"not at all important"""", """"5"""" = """"dk/na""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1987-E-1987-2_F1.dta,Environics
cora-efc1988-E-1988-3_F1.dta,env_econ_033,q73,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"Very important"""", """"2"""" = """"Somewhat important"""", """"3"""" = """"Not very important"""", """"4"""" = """"Not at all important"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1988-E-1988-3_F1.dta,Environics
cora-efc1989-E-1989-4_F1.dta,env_econ_033,q50,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"Very important"""", """"2"""" = """"Somewhat important"""", """"3"""" = """"not very important"""", """"4"""" = """"not at all important"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1989-E-1989-4_F1.dta,Environics
cora-efc1990-E-1990-4_F1.dta,env_econ_033,q20,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"very important"""", """"2"""" = """"somewhat important"""", """"3"""" = """"not very important"""", """"4"""" = """"not at all important"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1990-E-1990-4_F1.dta,Environics
cora-efc1991-E-1991-4_F1.dta,env_econ_033,q37,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"Very important"""", """"2"""" = """"Somewhat important"""", """"3"""" = """"Not very important"""", """"4"""" = """"Not at all important"""", """"5"""" = """"don't know/no answer""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1991-E-1991-4_F1.dta,Environics
cora-efc1992-E-1992-4_F1.dta,env_econ_033,q65,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"very important"""", """"2"""" = """"somewhat important"""", """"3"""" = """"not very important"""", """"4"""" = """"not at all important"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1992-E-1992-4_F1.dta,Environics
cora-efc1993-E-1993-4_F1.dta,env_econ_033,q33,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"Very important"""", """"2"""" = """"Somewhat important"""", """"3"""" = """"Not very important"""", """"4"""" = """"Not at all important"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1993-E-1993-4_F1.dta,Environics
cora-efc1994-E-1994-4_F1.dta,env_econ_033,q22,Deficit important to address,"As you may be aware, the Federal Government's spending is currently higher than its income. This creates a deficit. Do you feel that it is very important, somewhat important, not very important or not at all important that the federal government tries to reduce the deficit?","""""1"""" = """"Very important"""", """"2"""" = """"Somewhat important"""", """"3"""" = """"Not very important"""", """"4"""" = """"Not at all important"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=9999; 9=9999  [0/1],cora-efc1994-E-1994-4_F1.dta,Environics
cora-efc1987-E-1987-3_F1.dta,env_econ_034,q24a,Dereg: more/fewer choices,Do you think deregulation of financial services will likely lead to each of the following: a. More choices or fewer choices of products and services,"""""1"""" = """"more/higher"""", """"2"""" = """"fewer/lower"""", """"3"""" = """"stay same/no difference"""", """"4"""" = """"dk/na""""",1=1; 2=-1; 3=0; 4=9999; 99=9999  [-1/0/1],cora-efc1987-E-1987-3_F1.dta,Environics
cora-efc1990-E-1990-2_F1.dta,env_econ_034,q77a,Dereg: more/fewer choices,Do you think deregulation of financial services will likely lead to each of the following: a. More choices or fewer choices of products and services,"""""1"""" = """"More/higher etc."""", """"2"""" = """"Fewer/lower etc."""", """"3"""" = """"Same/ no diff."""", """"4"""" = """"DK/NA""""",1=1; 2=-1; 3=0; 4=9999; 99=9999  [-1/0/1],cora-efc1990-E-1990-2_F1.dta,Environics
cora-efc2004-E-2004-1_F1.dta,env_econ_034,q16a,Dereg: more/fewer choices,Do you think deregulation of financial services will likely lead to each of the following: a. More choices or fewer choices of products and services,"""""1"""" = """"More/ Higher/ Greater/Stronger"""", """"2"""" = """"Fewer/ Lower/Less/Weaker"""", """"3"""" = """"Depends"""", """"99"""" = """"DK/NA""""",1=1; 2=-1; 3=0; 4=9999; 99=9999  [-1/0/1],cora-efc2004-E-2004-1_F1.dta,Environics
cora-efc1986-E-1986-3_F1.dta,env_econ_035,q25,Deregulate financial services,"At the present time banks, insurance companies, investment firms and trust companies are regulated so that each offers specific services to the public. Deregulation would allow them all to offer many of the same products and services. Generally speaking, do you strongly favour, somewhat favour, somewhat oppose, or strongly oppose deregulation of financial institutions?","""""1"""" = """"strongly favour"""", """"2"""" = """"somewhat favour"""", """"3"""" = """"somewhat oppose"""", """"4"""" = """"strongly oppose deregulation of financial institutions"""", """"9"""" = """"don't know/no answer""""",1=1; 2=1; 3=0; 4=0; 5=0; 9=9999; 99=9999  [0/1],cora-efc1986-E-1986-3_F1.dta,Environics
cora-efc1987-E-1987-3_F1.dta,env_econ_035,q22,Deregulate financial services,"At the present time banks, insurance companies, investment firms and trust companies are regulated so that each offers specific services to the public. Deregulation would allow them all to offer many of the same products and services. Generally speaking, do you strongly favour, somewhat favour, somewhat oppose, or strongly oppose deregulation of financial institutions?","""""1"""" = """"strongly favour"""", """"2"""" = """"somewhat favour"""", """"3"""" = """"somewhat oppose"""", """"4"""" = """"strongly oppose deregulation of financial institutions"""", """"5"""" = """"dk/na""""",1=1; 2=1; 3=0; 4=0; 5=0; 9=9999; 99=9999  [0/1],cora-efc1987-E-1987-3_F1.dta,Environics
cora-efc1990-E-1990-2_F1.dta,env_econ_035,q74,Deregulate financial services,"At the present time banks, insurance companies, investment firms and trust companies are regulated so that each offers specific services to the public. Deregulation would allow them all to offer many of the same products and services. Generally speaking, do you strongly favour, somewhat favour, somewhat oppose, or strongly oppose deregulation of financial institutions?","""""1"""" = """"Strongly favour"""", """"2"""" = """"somewhat favour"""", """"3"""" = """"somewhat oppose"""", """"4"""" = """"strongly oppose deregulation of financial institutions"""", """"5"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=0; 9=9999; 99=9999  [0/1],cora-efc1990-E-1990-2_F1.dta,Environics
cora-efc2004-E-2004-1_F1.dta,env_econ_035,q15,Deregulate financial services,"At the present time banks, insurance companies, investment firms and trust companies are regulated so that each offers specific services to the public. Deregulation would allow them all to offer many of the same products and services. Generally speaking, do you strongly favour, somewhat favour, somewhat oppose, or strongly oppose deregulation of financial institutions?","""""1"""" = """"Strongly favour"""", """"2"""" = """"Somewhat favour"""", """"3"""" = """"Somewhat oppose"""", """"4"""" = """"Strongly oppose"""", """"5"""" = """"Neither favour/oppose"""", """"99"""" = """"DK/NA""""",1=1; 2=1; 3=0; 4=0; 5=0; 9=9999; 99=9999  [0/1],cora-efc2004-E-2004-1_F1.dta,Environics
cora-efc1988-E-1988-2_F1.dta,env_econ_036,q41,Econ dev: fed or prov resp,Who should be mainly responsible for economic development in your province?,"""""1"""" = """"the federal government"""", """"2"""" = """"the provincial government"""", """"3"""" = """"the private sector"""", """"4"""" = """"Combination/all"""", """"5"""" = """"DK/NA""""",1=0; 2=1; 3=9999; 4=9999; 5=9999  [0=federal/1=provincial],cora-efc1988-E-1988-2_F1.dta,Environics
cora-efc1990-E-1990-1_F1.dta,env_econ_036,q46,Econ dev: fed or prov resp,Who should be mainly responsible for economic development in your province?,"""""1"""" = """"The federal government"""", """"2"""" = """"the provincial government"""", """"3"""" = """"the private sector"""", """"4"""" = """"combination/all"""", """"5"""" = """"DK/NA""""",1=0; 2=1; 3=9999; 4=9999; 5=9999  [0=federal/1=provincial],cora-efc1990-E-1990-1_F1.dta,Environics
cora-efc1992-E-1992-2_F1.dta,env_econ_036,q84,Econ dev: fed or prov resp,Who should be mainly responsible for economic development in your province?,"""""1"""" = """"the federal government"""", """"2"""" = """"the provincial government"""", """"3"""" = """"the private sector"""", """"4"""" = """"combination/all"""", """"5"""" = """"DK/NA""""",1=0; 2=1; 3=9999; 4=9999; 5=9999  [0=federal/1=provincial],cora-efc1992-E-1992-2_F1.dta,Environics
cora-efc1996-E-1996-2_F1.dta,env_econ_036,q20,Econ dev: fed or prov resp,Who should be mainly responsible for economic development in your province?,"""""1"""" = """"the federal government"""", """"2"""" = """"the provincial government"""", """"3"""" = """"the private sector"""", """"4"""" = """"combination/all"""", """"5"""" = """"DK/NA""""",1=0; 2=1; 3=9999; 4=9999; 5=9999  [0=federal/1=provincial],cora-efc1996-E-1996-2_F1.dta,Environics
cora-efc1982-E-1982-5_F1.dta,env_econ_037,q11,Economic outlook optimism,"Considering the overall economic situation in Canada, would you say that you are very optimistic, somewhat optimistic, somewhat pessimistic, or very pessimistic?","""""1"""" = """"very worried"""", """"2"""" = """"worried"""", """"3"""" = """"not too worried"""", """"4"""" = """"not at all worried"""", """"9"""" = """"don't know""""",1=1; 2=9999; 3=9999; 4=0; 9=9999  [0/1],cora-efc1982-E-1982-5_F1.dta,Environics
cora-efc1983-E-1983-2_F1.dta,env_econ_037,q7,Economic outlook optimism,"Considering the overall economic situation in Canada, would you say that you are very optimistic, somewhat optimistic, somewhat pessimistic, or very pessimistic?","""""1"""" = """"very worried"""", """"2"""" = """"worried"""", """"3"""" = """"not too worried"""", """"4"""" = """"not at all worried"""", """"9"""" = """"don't know/no answer""""",1=1; 2=9999; 3=9999; 4=0; 9=9999  [0/1],cora-efc1983-E-1983-2_F1.dta,Environics
cora-efc1983-E-1983-3_F1.dta,env_econ_037,q7,Economic outlook optimism,"Considering the overall economic situation in Canada, would you say that you are very optimistic, somewhat optimistic, somewhat pessimistic, or very pessimistic?","""""1"""" = """"very worried"""", """"2"""" = """"worried"""", """"3"""" = """"not too worried"""", """"4"""" = """"not at all worried"""", """"9"""" = """"don't know/no answer""""",1=1; 2=9999; 3=9999; 4=0; 9=9999  [0/1],cora-efc1983-E-1983-3_F1.dta,Environics
